Regel;Tijdstip aangemaakt;Meldingsoort;Melding;Referentie
876;2019-08-19 02:29:32.751794;Transactie;Database changes committed.;
877;2019-08-19 02:29:34.111531;Mededeling;In total 226,001 Journal entries are imported into Data Mart within this task.;
878;2019-08-19 02:29:34.111576;Transactie;Database changes committed.;
879;2019-08-19 02:29:35.225577;Transactie;Database changes committed.;
880;2019-08-19 02:29:36.664164;Mededeling;In total 227,001 Journal entries are imported into Data Mart within this task.;
881;2019-08-19 02:29:36.664205;Transactie;Database changes committed.;
882;2019-08-19 02:29:37.540824;Transactie;Database changes committed.;
883;2019-08-19 02:29:38.900987;Mededeling;In total 228,001 Journal entries are imported into Data Mart within this task.;
884;2019-08-19 02:29:38.901043;Transactie;Database changes committed.;
885;2019-08-19 02:29:40.049092;Transactie;Database changes committed.;
886;2019-08-19 02:29:41.412599;Mededeling;In total 229,001 Journal entries are imported into Data Mart within this task.;
887;2019-08-19 02:29:41.412638;Transactie;Database changes committed.;
888;2019-08-19 02:29:42.563532;Transactie;Database changes committed.;
889;2019-08-19 02:29:43.927269;Mededeling;In total 230,001 Journal entries are imported into Data Mart within this task.;
890;2019-08-19 02:29:43.927312;Transactie;Database changes committed.;
891;2019-08-19 02:29:44.510566;Transactie;Database changes committed.;
892;2019-08-19 02:29:45.867065;Mededeling;In total 231,001 Journal entries are imported into Data Mart within this task.;
893;2019-08-19 02:29:45.867135;Transactie;Database changes committed.;
894;2019-08-19 02:29:46.729263;Transactie;Database changes committed.;
895;2019-08-19 02:29:48.095941;Mededeling;In total 232,001 Journal entries are imported into Data Mart within this task.;
896;2019-08-19 02:29:48.095981;Transactie;Database changes committed.;
897;2019-08-19 02:29:49.847139;Transactie;Database changes committed.;
898;2019-08-19 02:29:51.211819;Mededeling;In total 233,001 Journal entries are imported into Data Mart within this task.;
899;2019-08-19 02:29:51.211913;Transactie;Database changes committed.;
900;2019-08-19 02:29:52.605561;Transactie;Database changes committed.;
901;2019-08-19 02:29:54.007737;Mededeling;In total 234,001 Journal entries are imported into Data Mart within this task.;
902;2019-08-19 02:29:54.007807;Transactie;Database changes committed.;
903;2019-08-19 02:29:55.180189;Transactie;Database changes committed.;
904;2019-08-19 02:29:56.746274;Mededeling;In total 235,001 Journal entries are imported into Data Mart within this task.;
905;2019-08-19 02:29:56.746316;Transactie;Database changes committed.;
906;2019-08-19 02:29:58.312025;Transactie;Database changes committed.;
907;2019-08-19 02:29:59.798957;Mededeling;In total 236,001 Journal entries are imported into Data Mart within this task.;
908;2019-08-19 02:29:59.799075;Transactie;Database changes committed.;
909;2019-08-19 02:30:00.708542;Transactie;Database changes committed.;
910;2019-08-19 02:30:02.160776;Mededeling;In total 237,001 Journal entries are imported into Data Mart within this task.;
911;2019-08-19 02:30:02.160924;Transactie;Database changes committed.;
912;2019-08-19 02:30:03.713846;Transactie;Database changes committed.;
913;2019-08-19 02:30:05.165151;Mededeling;In total 238,001 Journal entries are imported into Data Mart within this task.;
914;2019-08-19 02:30:05.16523;Transactie;Database changes committed.;
915;2019-08-19 02:30:06.683429;Transactie;Database changes committed.;
916;2019-08-19 02:30:08.120277;Mededeling;In total 239,001 Journal entries are imported into Data Mart within this task.;
917;2019-08-19 02:30:08.120318;Transactie;Database changes committed.;
918;2019-08-19 02:30:09.278932;Transactie;Database changes committed.;
919;2019-08-19 02:30:10.72136;Mededeling;In total 240,001 Journal entries are imported into Data Mart within this task.;
920;2019-08-19 02:30:10.721457;Transactie;Database changes committed.;
921;2019-08-19 02:30:12.319749;Transactie;Database changes committed.;
922;2019-08-19 02:30:13.772209;Mededeling;In total 241,001 Journal entries are imported into Data Mart within this task.;
923;2019-08-19 02:30:13.772251;Transactie;Database changes committed.;
924;2019-08-19 02:30:14.982727;Transactie;Database changes committed.;
925;2019-08-19 02:30:16.430394;Mededeling;In total 242,001 Journal entries are imported into Data Mart within this task.;
926;2019-08-19 02:30:16.43047;Transactie;Database changes committed.;
927;2019-08-19 02:30:17.33927;Transactie;Database changes committed.;
928;2019-08-19 02:30:18.748291;Mededeling;In total 243,001 Journal entries are imported into Data Mart within this task.;
929;2019-08-19 02:30:18.748347;Transactie;Database changes committed.;
930;2019-08-19 02:30:20.13091;Transactie;Database changes committed.;
931;2019-08-19 02:30:21.562356;Mededeling;In total 244,001 Journal entries are imported into Data Mart within this task.;
932;2019-08-19 02:30:21.562395;Transactie;Database changes committed.;
933;2019-08-19 02:30:22.530892;Transactie;Database changes committed.;
934;2019-08-19 02:30:23.928533;Mededeling;In total 245,001 Journal entries are imported into Data Mart within this task.;
935;2019-08-19 02:30:23.928575;Transactie;Database changes committed.;
936;2019-08-19 02:30:25.113254;Transactie;Database changes committed.;
937;2019-08-19 02:30:26.512688;Mededeling;In total 246,001 Journal entries are imported into Data Mart within this task.;
938;2019-08-19 02:30:26.512792;Transactie;Database changes committed.;
939;2019-08-19 02:30:27.781978;Transactie;Database changes committed.;
940;2019-08-19 02:30:29.304977;Mededeling;In total 247,001 Journal entries are imported into Data Mart within this task.;
941;2019-08-19 02:30:29.305123;Transactie;Database changes committed.;
942;2019-08-19 02:30:30.507567;Transactie;Database changes committed.;
943;2019-08-19 02:30:31.968001;Mededeling;In total 248,001 Journal entries are imported into Data Mart within this task.;
944;2019-08-19 02:30:31.968041;Transactie;Database changes committed.;
945;2019-08-19 02:30:32.89662;Transactie;Database changes committed.;
946;2019-08-19 02:30:33.47249;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_journalEntries_00984.xml.gz' has been successfully completed.;
947;2019-08-19 02:30:33.472569;Mededeling;In total 248,411 Journal entries are imported into Data Mart within this task.;
948;2019-08-19 02:30:33.472597;Transactie;Database changes committed.;
949;2019-08-19 02:30:33.991538;Transactie;Database changes committed.;
950;2019-08-19 02:30:33.995218;Mededeling;248,411 Journal entries are successfully imported, 0 Journal entries have not been imported due to errors.;
951;2019-08-19 02:30:33.995258;Mededeling;The task 'Import journal entries to MIS' ended.;
952;2019-08-19 02:30:33.995279;Transactie;Database changes committed.;
953;2019-08-19 02:30:34.080922;Records per minuut;Speed of processing entity Journal entries: 9,055 per minute.;
954;2019-08-19 02:30:34.080968;Mededeling;The task 'Importeren naar MIS afrekening referentiedata' started.;
955;2019-08-19 02:30:34.080991;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_externaltransfers_ref_00984.xml.gz' has been initialized.;
956;2019-08-19 02:30:34.08101;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_externaltransfers_ref_00984.xml.gz' has been successfully completed.;
957;2019-08-19 02:30:34.081031;Transactie;Database changes committed.;
958;2019-08-19 02:30:34.085805;Mededeling;The task 'Importeren naar MIS afrekening referentiedata' ended.;
959;2019-08-19 02:30:34.085859;Transactie;Database changes committed.;
960;2019-08-19 02:30:34.2513;Mededeling;The task 'Import to  MIS External Transfer' started.;
961;2019-08-19 02:30:34.251387;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_externaltransfers_00984.xml.gz' has been initialized.;
962;2019-08-19 02:30:34.251426;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_externaltransfers_00984.xml.gz' has been successfully completed.;
963;2019-08-19 02:30:34.251498;Transactie;Database changes committed.;
964;2019-08-19 02:30:34.256262;Mededeling;0  external settlement(s) are successfully imported, 0  external settlement(s) have not been imported due to errors.;
965;2019-08-19 02:30:34.256309;Mededeling;The task 'Import to  MIS External Transfer' ended.;
966;2019-08-19 02:30:34.256334;Transactie;Database changes committed.;
967;2019-08-19 02:30:34.305915;Mededeling;The task 'Import Reference data party links to Data Mart' started.;
968;2019-08-19 02:30:34.30596;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_partyLinks_ref_00984.xml.gz' has been initialized.;
969;2019-08-19 02:30:34.305982;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_partyLinks_ref_00984.xml.gz' has been successfully completed.;
970;2019-08-19 02:30:34.306007;Transactie;Database changes committed.;
971;2019-08-19 02:30:34.310503;Mededeling;The task 'Import Reference data party links to Data Mart' ended.;
972;2019-08-19 02:30:34.31054;Transactie;Database changes committed.;
973;2019-08-19 02:30:34.342453;Mededeling;The task 'Import to Data Mart partylinks' started.;
974;2019-08-19 02:30:34.342549;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_partyLinks_00984.xml.gz' has been initialized.;
975;2019-08-19 02:30:34.342604;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_partyLinks_00984.xml.gz' has been successfully completed.;
976;2019-08-19 02:30:34.342682;Transactie;Database changes committed.;
977;2019-08-19 02:30:34.34724;Mededeling;0 Party link(s) are successfully imported, 0 Party link(s) have not been imported due to errors.;
978;2019-08-19 02:30:34.347285;Mededeling;The task 'Import to Data Mart partylinks' ended.;
979;2019-08-19 02:30:34.347319;Transactie;Database changes committed.;
980;2019-08-19 02:30:34.456122;Mededeling;The task 'Import Reference data Group Contracts to MIS' started.;
981;2019-08-19 02:30:34.456198;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_groupContracts_ref_00984.xml.gz' has been initialized.;
982;2019-08-19 02:30:34.456222;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_groupContracts_ref_00984.xml.gz' has been successfully completed.;
983;2019-08-19 02:30:34.456245;Transactie;Database changes committed.;
984;2019-08-19 02:30:34.459502;Mededeling;The task 'Import Reference data Group Contracts to MIS' ended.;
985;2019-08-19 02:30:34.459542;Transactie;Database changes committed.;
986;2019-08-19 02:30:34.515518;Mededeling;The task 'Import groupContracts to MIS' started.;
987;2019-08-19 02:30:34.515567;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_groupContracts_00984.xml.gz' has been initialized.;
988;2019-08-19 02:30:34.515589;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_groupContracts_00984.xml.gz' has been successfully completed.;
989;2019-08-19 02:30:34.515609;Transactie;Database changes committed.;
990;2019-08-19 02:30:34.51906;Mededeling;0 Group Contract(s) are successfully imported, 0 Group Contract(s) have not been imported due to errors.;
991;2019-08-19 02:30:34.519117;Mededeling;The task 'Import groupContracts to MIS' ended.;
992;2019-08-19 02:30:34.519169;Transactie;Database changes committed.;
993;2019-08-19 02:30:34.721274;Mededeling;The task 'Import Reference data policies to MIS' started.;
994;2019-08-19 02:30:34.721315;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_policies_ref_00984.xml.gz' has been initialized.;
995;2019-08-19 02:30:34.721336;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_policies_ref_00984.xml.gz' has been successfully completed.;
996;2019-08-19 02:30:34.721356;Transactie;Database changes committed.;
997;2019-08-19 02:30:34.725938;Mededeling;The task 'Import Reference data policies to MIS' ended.;
998;2019-08-19 02:30:34.725977;Transactie;Database changes committed.;
999;2019-08-19 02:31:44.270858;Mededeling;The task 'Task prepare import of policies into Data Mart.' started.;
1000;2019-08-19 02:31:44.270963;Transactie;Database changes committed.;
1001;2019-08-19 02:32:32.858733;Transactie;Database changes committed.;
1002;2019-08-19 02:33:31.426998;Transactie;Database changes committed.;
1003;2019-08-19 02:34:28.659248;Transactie;Database changes committed.;
1004;2019-08-19 02:34:28.663479;Mededeling;The task 'Task prepare import of policies into Data Mart.' ended.;
1005;2019-08-19 02:34:28.663581;Transactie;Database changes committed.;
1006;2019-08-19 03:07:56.305154;Records per minuut;Speed of processing entity ImportDataMartPolicy: 10,144 per minute.;
1007;2019-08-19 03:07:56.305287;Mededeling;The task 'Import policies to MIS' started.;
